2,71,0,2,72,0
2,71,0,2,71,1
2,72,0,3,72,0
2,72,0,2,73,0
2,72,0,2,72,1
2,75,1,2,76,1
2,76,0,2,76,1
2,76,1,3,76,1
2,76,1,2,77,1
2,77,0,2,77,1
2,77,1,3,77,1
2,77,1,2,78,1
2,88,1,3,88,1
2,89,1,3,89,1
2,93,0,2,94,0
2,94,0,3,94,0
2,94,0,2,95,0
2,94,0,2,94,1
2,95,0,3,95,0
2,95,0,2,96,0
2,95,0,2,95,1
2,96,0,3,96,0
2,96,0,2,97,0
2,96,0,2,96,1
2,97,0,3,97,0
2,97,0,2,98,0
2,97,0,2,97,1
2,103,0,3,103,0
2,104,0,3,104,0
2,109,0,3,109,0
2,110,0,3,110,0
2,111,0,3,111,0
2,112,0,3,112,0
3,4,0,3,5,0
3,5,0,4,5,0
3,5,0,3,6,0
3,5,0,3,5,1
3,6,0,4,6,0
3,6,0,3,7,0
3,6,0,3,6,1
3,7,0,4,7,0
3,7,0,3,8,0
3,7,0,3,7,1
3,8,0,4,8,0
3,8,0,3,9,0
3,8,0,3,8,1
3,14,1,4,14,1
3,15,1,4,15,1
3,16,1,4,16,1
3,17,1,4,17,1
3,31,1,4,31,1
3,32,1,4,32,1
3,35,1,4,35,1
3,36,1,4,36,1
3,37,1,4,37,1
3,38,1,4,38,1
3,42,1,4,42,1
3,43,1,4,43,1
3,46,1,4,46,1
3,47,1,4,47,1
3,48,1,4,48,1
3,49,1,4,49,1
3,53,0,4,53,0
3,54,0,4,54,0
3,58,0,3,59,0
3,59,0,4,59,0
3,59,0,3,60,0
3,59,0,3,59,1
3,60,0,4,60,0
3,60,0,3,61,0
3,60,0,3,60,1
3,61,0,4,61,0
3,61,0,3,62,0
3,61,0,3,61,1
3,62,0,4,62,0
3,62,0,3,63,0
3,62,0,3,62,1
3,68,0,3,69,0
3,69,0,4,69,0
3,69,0,3,70,0
3,69,0,3,69,1
3,70,0,4,70,0
3,70,0,3,71,0
3,70,0,3,70,1
3,71,0,4,71,0
3,71,0,3,72,0
3,71,0,3,71,1
3,72,0,4,72,0
3,72,0,3,73,0
3,72,0,3,72,1
3,87,1,3,88,1
3,88,0,3,88,1
3,88,1,4,88,1
3,88,1,3,89,1
3,89,0,3,89,1
3,89,1,4,89,1
3,89,1,3,90,1
3,93,0,3,94,0
3,94,0,4,94,0
3,94,0,3,95,0
3,94,0,3,94,1
3,95,0,4,95,0
3,95,0,3,96,0
3,95,0,3,95,1
3,96,0,4,96,0
3,96,0,3,97,0
3,96,0,3,96,1
3,97,0,4,97,0
3,97,0,3,98,0
3,97,0,3,97,1
3,102,0,3,103,0
3,103,0,4,103,0
3,103,0,3,104,0
3,103,0,3,103,1
3,104,0,4,104,0
3,104,0,3,105,0
3,104,0,3,104,1
3,108,0,3,109,0
3,109,0,4,109,0
3,109,0,3,110,0
3,109,0,3,109,1
3,110,0,4,110,0
3,110,0,3,111,0
3,110,0,3,110,1
3,111,0,4,111,0
3,111,0,3,112,0
3,111,0,3,111,1
3,112,0,4,112,0
3,112,0,3,113,0
3,112,0,3,112,1
4,4,0,4,5,0
4,5,0,5,5,0
4,5,0,4,6,0
4,5,0,4,5,1
4,6,0,5,6,0
4,6,0,4,7,0
4,6,0,4,6,1
4,7,0,5,7,0
4,7,0,4,8,0
4,7,0,4,7,1
4,8,0,5,8,0
4,8,0,4,9,0
4,8,0,4,8,1
4,13,1,4,14,1
4,14,0,4,14,1
4,14,1,5,14,1
4,14,1,4,15,1
4,15,0,4,15,1
4,15,1,5,15,1
4,15,1,4,16,1
4,16,0,4,16,1
4,16,1,5,16,1
4,16,1,4,17,1
4,17,0,4,17,1
4,17,1,5,17,1
4,17,1,4,18,1
4,30,1,4,31,1
4,31,0,4,31,1
4,31,1,5,31,1
4,31,1,4,32,1
4,32,0,4,32,1
4,32,1,5,32,1
4,32,1,4,33,1
4,34,1,4,35,1
4,35,0,4,35,1
4,35,1,5,35,1
4,35,1,4,36,1
4,36,0,4,36,1
4,36,1,5,36,1
4,36,1,4,37,1
4,37,0,4,37,1
4,37,1,5,37,1
4,37,1,4,38,1
4,38,0,4,38,1
4,38,1,5,38,1
4,38,1,4,39,1
4,41,1,4,42,1
4,42,0,4,42,1
4,42,1,5,42,1
4,42,1,4,43,1
4,43,0,4,43,1
4,43,1,5,43,1
4,43,1,4,44,1
4,45,1,4,46,1
4,46,0,4,46,1
4,46,1,5,46,1
4,46,1,4,47,1
4,47,0,4,47,1
4,47,1,5,47,1
4,47,1,4,48,1
4,48,0,4,48,1
4,48,1,5,48,1
4,48,1,4,49,1
4,49,0,4,49,1
4,49,1,5,49,1
4,49,1,4,50,1
4,52,0,4,53,0
4,53,0,5,53,0
4,53,0,4,54,0
4,53,0,4,53,1
4,54,0,5,54,0
4,54,0,4,55,0
4,54,0,4,54,1
4,58,0,4,59,0
4,59,0,5,59,0
4,59,0,4,60,0
4,59,0,4,59,1
4,60,0,5,60,0
4,60,0,4,61,0
4,60,0,4,60,1
4,60,1,5,60,1
4,61,0,5,61,0
4,61,0,4,62,0
4,61,0,4,61,1
4,61,1,5,61,1
4,62,0,5,62,0
4,62,0,4,63,0
4,62,0,4,62,1
4,62,1,5,62,1
4,63,1,5,63,1
4,68,0,4,69,0
4,69,0,5,69,0
4,69,0,4,70,0
4,69,0,4,69,1
4,70,0,5,70,0
4,70,0,4,71,0
4,70,0,4,70,1
4,71,0,5,71,0
4,71,0,4,72,0
4,71,0,4,71,1
4,71,1,5,71,1
4,72,0,5,72,0
4,72,0,4,73,0
4,72,0,4,72,1
4,72,1,5,72,1
4,93,0,4,94,0
4,94,0,5,94,0
4,94,0,4,95,0
4,94,0,4,94,1
4,94,1,5,94,1
4,95,0,5,95,0
4,95,0,4,96,0
4,95,0,4,95,1
4,95,1,5,95,1
4,96,0,5,96,0
4,96,0,4,97,0
4,96,0,4,96,1
4,96,1,5,96,1
4,97,0,5,97,0
4,97,0,4,98,0
4,97,0,4,97,1
4,97,1,5,97,1
4,108,0,4,109,0
4,109,0,5,109,0
4,109,0,4,110,0
4,109,0,4,109,1
4,110,0,5,110,0
4,110,0,4,111,0
4,110,0,4,110,1
4,111,0,5,111,0
4,111,0,4,112,0
4,111,0,4,111,1
4,112,0,5,112,0
4,112,0,4,113,0
4,112,0,4,112,1
4,121,0,5,121,0
4,122,0,5,122,0
4,123,0,5,123,0
4,124,0,5,124,0
5,4,0,5,5,0
5,5,0,6,5,0
5,5,0,5,6,0
5,5,0,5,5,1
5,6,0,6,6,0
5,6,0,5,7,0
5,6,0,5,6,1
5,7,0,6,7,0
5,7,0,5,8,0
5,7,0,5,7,1
5,8,0,6,8,0
5,8,0,5,9,0
5,8,0,5,8,1
5,13,1,5,14,1
5,14,0,5,14,1
5,14,1,6,14,1
5,14,1,5,15,1
5,15,0,5,15,1
5,15,1,6,15,1
5,15,1,5,16,1
5,16,0,5,16,1
5,16,1,6,16,1
5,16,1,5,17,1
5,17,0,5,17,1
5,17,1,6,17,1
5,17,1,5,18,1
5,34,1,5,35,1
5,35,0,5,35,1
5,35,1,6,35,1
5,35,1,5,36,1
5,36,0,5,36,1
5,36,1,6,36,1
5,36,1,5,37,1
5,37,0,5,37,1
5,37,1,6,37,1
5,37,1,5,38,1
5,38,0,5,38,1
5,38,1,6,38,1
5,38,1,5,39,1
5,45,1,5,46,1
5,46,0,5,46,1
5,46,1,6,46,1
5,46,1,5,47,1
5,47,0,5,47,1
5,47,1,6,47,1
5,47,1,5,48,1
5,48,0,5,48,1
5,48,1,6,48,1
5,48,1,5,49,1
5,49,0,5,49,1
5,49,1,6,49,1
5,49,1,5,50,1
5,58,0,5,59,0
5,59,0,6,59,0
5,59,0,5,60,0
5,59,0,5,59,1
5,59,1,5,60,1
5,60,0,6,60,0
5,60,0,5,61,0
5,60,0,5,60,1
5,60,1,6,60,1
5,60,1,5,61,1
5,61,0,6,61,0
5,61,0,5,62,0
5,61,0,5,61,1
5,61,1,6,61,1
5,61,1,5,62,1
5,62,0,6,62,0
5,62,0,5,63,0
5,62,0,5,62,1
5,62,1,6,62,1
5,62,1,5,63,1
5,63,0,5,63,1
5,63,1,6,63,1
5,63,1,5,64,1
5,68,0,5,69,0
5,69,0,6,69,0
5,69,0,5,70,0
5,69,0,5,69,1
5,70,0,6,70,0
5,70,0,5,71,0
5,70,0,5,70,1
5,70,1,5,71,1
5,71,0,6,71,0
5,71,0,5,72,0
5,71,0,5,71,1
5,71,1,6,71,1
5,71,1,5,72,1
5,72,0,6,72,0
5,72,0,5,73,0
5,72,0,5,72,1
5,72,1,6,72,1
5,72,1,5,73,1
5,82,0,6,82,0
5,83,0,6,83,0
5,93,0,5,94,0
5,93,1,5,94,1
5,94,0,6,94,0
5,94,0,5,95,0
5,94,0,5,94,1
5,94,1,6,94,1
5,94,1,5,95,1
5,95,0,6,95,0
5,95,0,5,96,0
5,95,0,5,95,1
5,95,1,6,95,1
5,95,1,5,96,1
5,96,0,6,96,0
5,96,0,5,97,0
5,96,0,5,96,1
5,96,1,6,96,1
5,96,1,5,97,1
5,97,0,6,97,0
5,97,0,5,98,0
5,97,0,5,97,1
5,97,1,6,97,1
5,97,1,5,98,1
5,101,0,6,101,0
5,102,0,6,102,0
5,103,0,6,103,0
5,104,0,6,104,0
5,108,0,5,109,0
5,109,0,6,109,0
5,109,0,5,110,0
5,109,0,5,109,1
5,110,0,6,110,0
5,110,0,5,111,0
5,110,0,5,110,1
5,111,0,6,111,0
5,111,0,5,112,0
5,111,0,5,111,1
5,112,0,6,112,0
5,112,0,5,113,0
5,112,0,5,112,1
5,120,0,5,121,0
5,121,0,6,121,0
5,121,0,5,122,0
5,121,0,5,121,1
5,122,0,6,122,0
5,122,0,5,123,0
5,122,0,5,122,1
5,123,0,6,123,0
5,123,0,5,124,0
5,123,0,5,123,1
5,124,0,6,124,0
5,124,0,5,125,0
5,124,0,5,124,1
6,4,0,6,5,0
6,5,0,7,5,0
6,5,0,6,6,0
6,5,0,6,5,1
6,6,0,7,6,0
6,6,0,6,7,0
6,6,0,6,6,1
6,7,0,7,7,0
6,7,0,6,8,0
6,7,0,6,7,1
6,8,0,7,8,0
6,8,0,6,9,0
6,8,0,6,8,1
6,13,1,6,14,1
6,14,0,6,14,1
6,14,1,7,14,1
6,14,1,6,15,1
6,15,0,6,15,1
6,15,1,7,15,1
6,15,1,6,16,1
6,16,0,6,16,1
6,16,1,7,16,1
6,16,1,6,17,1
6,17,0,6,17,1
6,17,1,7,17,1
6,17,1,6,18,1
6,26,0,7,26,0
6,27,0,7,27,0
6,34,1,6,35,1
6,35,0,6,35,1
6,35,1,7,35,1
6,35,1,6,36,1
6,36,0,6,36,1
6,36,1,7,36,1
6,36,1,6,37,1
6,37,0,6,37,1
6,37,1,7,37,1
6,37,1,6,38,1
6,38,0,6,38,1
6,38,1,7,38,1
6,38,1,6,39,1
6,45,1,6,46,1
6,46,0,6,46,1
6,46,1,7,46,1
6,46,1,6,47,1
6,47,0,6,47,1
6,47,1,7,47,1
6,47,1,6,48,1
6,48,0,6,48,1
6,48,1,7,48,1
6,48,1,6,49,1
6,49,0,6,49,1
6,49,1,7,49,1
6,49,1,6,50,1
6,52,1,7,52,1
6,53,1,7,53,1
6,59,1,6,60,1
6,60,0,6,60,1
6,60,1,7,60,1
6,60,1,6,61,1
6,61,0,6,61,1
6,61,1,7,61,1
6,61,1,6,62,1
6,62,0,6,62,1
6,62,1,7,62,1
6,62,1,6,63,1
6,63,0,6,63,1
6,63,1,7,63,1
6,63,1,6,64,1
6,75,1,7,75,1
6,76,1,7,76,1
6,81,0,6,82,0
6,82,0,7,82,0
6,82,0,6,83,0
6,82,0,6,82,1
6,82,1,7,82,1
6,83,0,7,83,0
6,83,0,6,84,0
6,83,0,6,83,1
6,83,1,7,83,1
6,84,1,7,84,1
6,85,1,7,85,1
6,93,1,6,94,1
6,94,0,6,94,1
6,94,1,7,94,1
6,94,1,6,95,1
6,95,0,6,95,1
6,95,1,7,95,1
6,95,1,6,96,1
6,96,0,6,96,1
6,96,1,7,96,1
6,96,1,6,97,1
6,97,0,6,97,1
6,97,1,7,97,1
6,97,1,6,98,1
6,100,0,6,101,0
6,101,0,7,101,0
6,101,0,6,102,0
6,101,0,6,101,1
6,102,0,7,102,0
6,102,0,6,103,0
6,102,0,6,102,1
6,103,0,7,103,0
6,103,0,6,104,0
6,103,0,6,103,1
6,104,0,7,104,0
6,104,0,6,105,0
6,104,0,6,104,1
6,108,0,6,109,0
6,109,0,7,109,0
6,109,0,6,110,0
6,109,0,6,109,1
6,110,0,7,110,0
6,110,0,6,111,0
6,110,0,6,110,1
6,111,0,7,111,0
6,111,0,6,112,0
6,111,0,6,111,1
6,112,0,7,112,0
6,112,0,6,113,0
6,112,0,6,112,1
6,115,0,7,115,0
6,116,0,7,116,0
6,117,0,7,117,0
6,118,0,7,118,0
6,118,1,7,118,1
6,119,1,7,119,1
6,120,0,6,121,0
6,120,1,7,120,1
6,121,0,7,121,0
6,121,0,6,122,0
6,121,0,6,121,1
6,121,1,7,121,1
6,122,0,7,122,0
6,122,0,6,123,0
6,122,0,6,122,1
6,123,0,7,123,0
6,123,0,6,124,0
6,123,0,6,123,1
6,124,0,7,124,0
6,124,0,6,125,0
6,124,0,6,124,1
7,5,1,8,5,1
7,6,1,8,6,1
7,13,1,7,14,1
7,14,0,7,14,1
7,14,1,8,14,1
7,14,1,7,15,1
7,15,0,7,15,1
7,15,1,8,15,1
7,15,1,7,16,1
7,16,0,7,16,1
7,16,1,8,16,1
7,16,1,7,17,1
7,17,0,7,17,1
7,17,1,8,17,1
7,17,1,7,18,1
7,25,0,7,26,0
7,26,0,8,26,0
7,26,0,7,27,0
7,26,0,7,26,1
7,27,0,8,27,0
7,27,0,7,28,0
7,27,0,7,27,1
7,34,0,8,34,0
7,34,1,7,35,1
7,35,0,8,35,0
7,35,0,7,35,1
7,35,1,8,35,1
7,35,1,7,36,1
7,36,0,7,36,1
7,36,1,8,36,1
7,36,1,7,37,1
7,37,0,7,37,1
7,37,1,8,37,1
7,37,1,7,38,1
7,38,0,7,38,1
7,38,1,8,38,1
7,38,1,7,39,1
7,45,1,7,46,1
7,46,0,7,46,1
7,46,1,8,46,1
7,46,1,7,47,1
7,47,0,7,47,1
7,47,1,8,47,1
7,47,1,7,48,1
7,48,0,7,48,1
7,48,1,8,48,1
7,48,1,7,49,1
7,49,0,7,49,1
7,49,1,8,49,1
7,49,1,7,50,1
7,51,1,7,52,1
7,52,0,7,52,1
7,52,1,8,52,1
7,52,1,7,53,1
7,53,0,7,53,1
7,53,1,8,53,1
7,53,1,7,54,1
7,59,1,7,60,1
7,60,0,7,60,1
7,60,1,8,60,1
7,60,1,7,61,1
7,61,0,7,61,1
7,61,1,8,61,1
7,61,1,7,62,1
7,62,0,7,62,1
7,62,1,8,62,1
7,62,1,7,63,1
7,63,0,7,63,1
7,63,1,8,63,1
7,63,1,7,64,1
7,74,1,7,75,1
7,75,0,7,75,1
7,75,1,8,75,1
7,75,1,7,76,1
7,76,0,7,76,1
7,76,1,8,76,1
7,76,1,7,77,1
7,81,1,7,82,1
7,82,0,7,82,1
7,82,1,8,82,1
7,82,1,7,83,1
7,83,0,7,83,1
7,83,1,8,83,1
7,83,1,7,84,1
7,84,0,7,84,1
7,84,1,8,84,1
7,84,1,7,85,1
7,85,0,7,85,1
7,85,1,8,85,1
7,85,1,7,86,1
7,93,1,7,94,1
7,94,0,7,94,1
7,94,1,8,94,1
7,94,1,7,95,1
7,95,0,7,95,1
7,95,1,8,95,1
7,95,1,7,96,1
7,96,0,7,96,1
7,96,1,8,96,1
7,96,1,7,97,1
7,97,0,7,97,1
7,97,1,8,97,1
7,97,1,7,98,1
7,100,0,7,101,0
7,100,1,8,100,1
7,101,0,8,101,0
7,101,0,7,102,0
7,101,0,7,101,1
7,101,1,8,101,1
7,102,0,8,102,0
7,102,0,7,103,0
7,102,0,7,102,1
7,102,1,8,102,1
7,103,0,8,103,0
7,103,0,7,104,0
7,103,0,7,103,1
7,103,1,8,103,1
7,104,0,8,104,0
7,104,0,7,105,0
7,104,0,7,104,1
7,114,0,7,115,0
7,115,0,8,115,0
7,115,0,7,116,0
7,115,0,7,115,1
7,116,0,8,116,0
7,116,0,7,117,0
7,116,0,7,116,1
7,117,0,8,117,0
7,117,0,7,118,0
7,117,0,7,117,1
7,117,1,7,118,1
7,118,0,8,118,0
7,118,0,7,119,0
7,118,0,7,118,1
7,118,1,8,118,1
7,118,1,7,119,1
7,119,0,7,119,1
7,119,1,8,119,1
7,119,1,7,120,1
7,120,0,7,121,0
7,120,0,7,120,1
7,120,1,8,120,1
7,120,1,7,121,1
7,121,0,8,121,0
7,121,0,7,122,0
7,121,0,7,121,1
7,121,1,8,121,1
7,121,1,7,122,1
7,122,0,8,122,0
7,122,0,7,123,0
7,122,0,7,122,1
7,123,0,8,123,0
7,123,0,7,124,0
7,123,0,7,123,1
7,124,0,8,124,0
7,124,0,7,125,0
7,124,0,7,124,1
8,4,1,8,5,1
8,5,0,8,5,1
8,5,1,9,5,1
8,5,1,8,6,1
8,6,0,8,6,1
8,6,1,9,6,1
8,6,1,8,7,1
8,17,0,9,17,0
8,18,0,9,18,0
8,33,0,8,34,0
8,34,0,9,34,0
8,34,0,8,35,0
8,34,0,8,34,1
8,35,0,9,35,0
8,35,0,8,36,0
8,35,0,8,35,1
8,59,1,8,60,1
8,60,0,8,60,1
8,60,1,9,60,1
8,60,1,8,61,1
8,61,0,8,61,1
8,61,1,9,61,1
8,61,1,8,62,1
8,62,0,8,62,1
8,62,1,9,62,1
8,62,1,8,63,1
8,63,0,8,63,1
8,63,1,9,63,1
8,63,1,8,64,1
8,67,1,9,67,1
8,68,1,9,68,1
8,69,0,9,69,0
8,69,1,9,69,1
8,70,0,9,70,0
8,70,1,9,70,1
8,71,0,9,71,0
8,72,0,9,72,0
8,81,1,8,82,1
8,82,0,8,82,1
8,82,1,9,82,1
8,82,1,8,83,1
8,83,0,8,83,1
8,83,1,9,83,1
8,83,1,8,84,1
8,84,0,8,84,1
8,84,1,9,84,1
8,84,1,8,85,1
8,85,0,8,85,1
8,85,1,9,85,1
8,85,1,8,86,1
8,93,1,8,94,1
8,94,0,8,94,1
8,94,1,9,94,1
8,94,1,8,95,1
8,95,0,8,95,1
8,95,1,9,95,1
8,95,1,8,96,1
8,96,0,8,96,1
8,96,1,9,96,1
8,96,1,8,97,1
8,97,0,8,97,1
8,97,1,9,97,1
8,97,1,8,98,1
8,99,1,8,100,1
8,100,0,8,101,0
8,100,0,8,100,1
8,100,1,9,100,1
8,100,1,8,101,1
8,101,0,9,101,0
8,101,0,8,102,0
8,101,0,8,101,1
8,101,1,9,101,1
8,101,1,8,102,1
8,102,0,9,102,0
8,102,0,8,103,0
8,102,0,8,102,1
8,102,1,9,102,1
8,102,1,8,103,1
8,103,0,9,103,0
8,103,0,8,104,0
8,103,0,8,103,1
8,103,1,9,103,1
8,103,1,8,104,1
8,104,0,9,104,0
8,104,0,8,105,0
8,104,0,8,104,1
8,114,0,8,115,0
8,115,0,9,115,0
8,115,0,8,116,0
8,115,0,8,115,1
8,116,0,9,116,0
8,116,0,8,117,0
8,116,0,8,116,1
8,117,0,9,117,0
8,117,0,8,118,0
8,117,0,8,117,1
8,117,1,8,118,1
8,118,0,9,118,0
8,118,0,8,119,0
8,118,0,8,118,1
8,118,1,9,118,1
8,118,1,8,119,1
8,119,0,8,119,1
8,119,1,9,119,1
8,119,1,8,120,1
8,120,0,8,121,0
8,120,0,8,120,1
8,120,1,9,120,1
8,120,1,8,121,1
8,121,0,9,121,0
8,121,0,8,122,0
8,121,0,8,121,1
8,121,1,9,121,1
8,121,1,8,122,1
8,122,0,9,122,0
8,122,0,8,123,0
8,122,0,8,122,1
8,123,0,9,123,0
8,123,0,8,124,0
8,123,0,8,123,1
8,124,0,9,124,0
8,124,0,8,125,0
8,124,0,8,124,1
9,14,1,10,14,1
9,15,1,10,15,1
9,16,0,9,17,0
9,16,1,10,16,1
9,17,0,10,17,0
9,17,0,9,18,0
9,17,0,9,17,1
9,17,1,10,17,1
9,18,0,10,18,0
9,18,0,9,19,0
9,18,0,9,18,1
9,63,0,10,63,0
9,64,0,10,64,0
9,66,1,9,67,1
9,67,0,9,67,1
9,67,1,10,67,1
9,67,1,9,68,1
9,68,0,9,69,0
9,68,0,9,68,1
9,68,1,10,68,1
9,68,1,9,69,1
9,69,0,10,69,0
9,69,0,9,70,0
9,69,0,9,69,1
9,69,1,10,69,1
9,69,1,9,70,1
9,70,0,10,70,0
9,70,0,9,71,0
9,70,0,9,70,1
9,70,1,10,70,1
9,70,1,9,71,1
9,71,0,10,71,0
9,71,0,9,72,0
9,71,0,9,71,1
9,72,0,10,72,0
9,72,0,9,73,0
9,72,0,9,72,1
9,75,1,10,75,1
9,76,1,10,76,1
9,77,1,10,77,1
9,78,1,10,78,1
9,81,1,9,82,1
9,82,0,9,82,1
9,82,1,10,82,1
9,82,1,9,83,1
9,83,0,9,83,1
9,83,1,10,83,1
9,83,1,9,84,1
9,84,0,10,84,0
9,84,0,9,84,1
9,84,1,10,84,1
9,84,1,9,85,1
9,85,0,10,85,0
9,85,0,9,85,1
9,85,1,10,85,1
9,85,1,9,86,1
9,86,0,10,86,0
9,87,0,10,87,0
9,99,1,9,100,1
9,100,0,9,101,0
9,100,0,9,100,1
9,100,1,10,100,1
9,100,1,9,101,1
9,101,0,10,101,0
9,101,0,9,102,0
9,101,0,9,101,1
9,101,1,10,101,1
9,101,1,9,102,1
9,102,0,10,102,0
9,102,0,9,103,0
9,102,0,9,102,1
9,102,1,10,102,1
9,102,1,9,103,1
9,103,0,10,103,0
9,103,0,9,104,0
9,103,0,9,103,1
9,103,1,10,103,1
9,103,1,9,104,1
9,104,0,10,104,0
9,104,0,9,105,0
9,104,0,9,104,1
9,110,1,10,110,1
9,111,1,10,111,1
9,114,0,9,115,0
9,115,0,10,115,0
9,115,0,9,116,0
9,115,0,9,115,1
9,116,0,10,116,0
9,116,0,9,117,0
9,116,0,9,116,1
9,117,0,10,117,0
9,117,0,9,118,0
9,117,0,9,117,1
9,117,1,9,118,1
9,118,0,10,118,0
9,118,0,9,119,0
9,118,0,9,118,1
9,118,1,10,118,1
9,118,1,9,119,1
9,119,0,9,119,1
9,119,1,10,119,1
9,119,1,9,120,1
9,120,0,9,120,1
9,120,1,10,120,1
9,120,1,9,121,1
9,121,0,9,121,1
9,121,1,10,121,1
9,121,1,9,122,1
10,3,0,11,3,0
10,4,0,11,4,0
10,5,0,11,5,0
10,6,0,11,6,0
10,13,1,10,14,1
10,14,0,10,14,1
10,14,1,11,14,1
10,14,1,10,15,1
10,15,0,10,15,1
10,15,1,11,15,1
10,15,1,10,16,1
10,16,0,10,16,1
10,16,1,11,16,1
10,16,1,10,17,1
10,17,0,10,17,1
10,17,1,11,17,1
10,17,1,10,18,1
10,22,1,11,22,1
10,23,1,11,23,1
10,24,1,11,24,1
10,25,1,11,25,1
10,37,0,11,37,0
10,38,0,11,38,0
10,39,0,11,39,0
10,40,0,11,40,0
10,62,0,10,63,0
10,63,0,11,63,0
10,63,0,10,64,0
10,63,0,10,63,1
10,64,0,11,64,0
10,64,0,10,65,0
10,64,0,10,64,1
10,66,1,10,67,1
10,67,0,10,67,1
10,67,1,11,67,1
10,67,1,10,68,1
10,68,0,10,69,0
10,68,0,10,68,1
10,68,1,11,68,1
10,68,1,10,69,1
10,69,0,11,69,0
10,69,0,10,70,0
10,69,0,10,69,1
10,69,1,11,69,1
10,69,1,10,70,1
10,70,0,11,70,0
10,70,0,10,71,0
10,70,0,10,70,1
10,70,1,11,70,1
10,70,1,10,71,1
10,71,0,11,71,0
10,71,0,10,72,0
10,71,0,10,71,1
10,72,0,11,72,0
10,72,0,10,73,0
10,72,0,10,72,1
10,74,1,10,75,1
10,75,0,10,75,1
10,75,1,11,75,1
10,75,1,10,76,1
10,76,0,10,76,1
10,76,1,11,76,1
10,76,1,10,77,1
10,77,0,10,77,1
10,77,1,11,77,1
10,77,1,10,78,1
10,78,0,10,78,1
10,78,1,11,78,1
10,78,1,10,79,1
10,81,1,10,82,1
10,82,0,10,82,1
10,82,1,11,82,1
10,82,1,10,83,1
10,83,0,10,84,0
10,83,0,10,83,1
10,83,1,11,83,1
10,83,1,10,84,1
10,84,0,11,84,0
10,84,0,10,85,0
10,84,0,10,84,1
10,84,1,11,84,1
10,84,1,10,85,1
10,85,0,11,85,0
10,85,0,10,86,0
10,85,0,10,85,1
10,85,1,11,85,1
10,85,1,10,86,1
10,86,0,11,86,0
10,86,0,10,87,0
10,86,0,10,86,1
10,87,0,11,87,0
10,87,0,10,88,0
10,87,0,10,87,1
10,99,1,10,100,1
10,100,0,10,100,1
10,100,1,11,100,1
10,100,1,10,101,1
10,101,0,10,101,1
10,101,1,11,101,1
10,101,1,10,102,1
10,102,0,10,102,1
10,102,1,11,102,1
10,102,1,10,103,1
10,103,0,10,103,1
10,103,1,11,103,1
10,103,1,10,104,1
10,109,1,10,110,1
10,110,0,10,110,1
10,110,1,11,110,1
10,110,1,10,111,1
10,111,0,10,111,1
10,111,1,11,111,1
10,111,1,10,112,1
10,114,0,10,115,0
10,115,0,11,115,0
10,115,0,10,116,0
10,115,0,10,115,1
10,116,0,11,116,0
10,116,0,10,117,0
10,116,0,10,116,1
10,117,0,11,117,0
10,117,0,10,118,0
10,117,0,10,117,1
10,117,1,10,118,1
10,118,0,11,118,0
10,118,0,10,119,0
10,118,0,10,118,1
10,118,1,11,118,1
10,118,1,10,119,1
10,119,0,10,119,1
10,119,1,11,119,1
10,119,1,10,120,1
10,120,0,10,120,1
10,120,1,11,120,1
10,120,1,10,121,1
10,121,0,10,121,1
